ID1,ID2,obsdttm,obsval
4,2,8/13/2011 0:00,434
4,2,8/17/2013 0:00,348
4,2,8/18/2012 0:00,288
4,2,8/20/2011 0:00,242
4,2,8/24/2013 0:00,284
4,2,8/25/2012 0:00,268
4,2,8/27/2011 0:00,350
4,2,8/3/2013 0:00,196
4,2,8/31/2013 0:00,306
4,2,8/4/2012 0:00,294
4,2,8/6/2011 0:00,264
4,2,9/1/2012 0:00,228
4,2,9/10/2011 0:00,286
4,2,9/14/2013 0:00,330
4,2,9/15/2012 0:00,326
4,2,9/17/2011 0:00,376
4,2,9/21/2013 0:00,320
4,2,9/22/2012 0:00,328
4,2,9/24/2011 0:00,270
4,2,9/28/2013 0:00,320
4,2,9/29/2012 0:00,234
4,2,9/3/2011 0:00,280
4,2,9/7/2013 0:00,354
4,2,9/8/2012 0:00,318
5,1,1/1/2011 0:00,102
5,1,1/12/2013 0:00,88
5,1,1/14/2012 0:00,164
5,1,1/15/2011 0:00,136
5,1,1/19/2013 0:00,90
5,1,1/21/2012 0:00,124
5,1,1/22/2011 0:00,126
5,1,1/26/2013 0:00,120
5,1,1/28/2012 0:00,120
5,1,1/29/2011 0:00,136
5,1,1/5/2013 0:00,102
5,1,1/7/2012 0:00,184
5,1,1/8/2011 0:00,162
5,1,10/1/2011 0:00,132
5,1,10/12/2013 0:00,148
5,1,10/13/2012 0:00,108
5,1,10/15/2011 0:00,134
5,1,10/19/2013 0:00,134
5,1,10/20/2012 0:00,124
5,1,10/22/2011 0:00,118
5,1,10/26/2013 0:00,108
5,1,10/27/2012 0:00,70
5,1,10/29/2011 0:00,78
5,1,10/5/2013 0:00,118
5,1,10/6/2012 0:00,136
5,1,10/8/2011 0:00,138
5,1,11/10/2012 0:00,146
5,1,11/12/2011 0:00,134
5,1,11/13/2010 0:00,108
5,1,11/16/2013 0:00,122
5,1,11/17/2012 0:00,104
5,1,11/19/2011 0:00,106
5,1,11/20/2010 0:00,98
5,1,11/23/2013 0:00,118
5,1,11/24/2012 0:00,76
5,1,11/26/2011 0:00,66
5,1,11/27/2010 0:00,52
5,1,11/3/2012 0:00,106
5,1,11/30/2013 0:00,124
5,1,11/5/2011 0:00,100
5,1,11/6/2010 0:00,128
5,1,11/9/2013 0:00,156
5,1,12/1/2012 0:00,116
5,1,12/10/2011 0:00,106
5,1,12/11/2010 0:00,126
5,1,12/14/2013 0:00,112
5,1,12/15/2012 0:00,110
5,1,12/17/2011 0:00,96
5,1,12/18/2010 0:00,106
5,1,12/21/2013 0:00,140
5,1,12/22/2012 0:00,96
5,1,12/24/2011 0:00,84
5,1,12/25/2010 0:00,88
5,1,12/28/2013 0:00,98
5,1,12/29/2012 0:00,104
5,1,12/3/2011 0:00,112
5,1,12/31/2011 0:00,120
5,1,12/4/2010 0:00,98
5,1,12/7/2013 0:00,132
5,1,12/8/2012 0:00,82
5,1,2/11/2012 0:00,208
5,1,2/12/2011 0:00,160
5,1,2/16/2013 0:00,134
5,1,2/18/2012 0:00,108
5,1,2/19/2011 0:00,156
5,1,2/2/2013 0:00,100
5,1,2/23/2013 0:00,152
5,1,2/25/2012 0:00,118
5,1,2/26/2011 0:00,122
5,1,2/4/2012 0:00,148
5,1,2/5/2011 0:00,134
5,1,2/9/2013 0:00,92
5,1,3/10/2012 0:00,240
5,1,3/12/2011 0:00,170
5,1,3/16/2013 0:00,130
5,1,3/17/2012 0:00,154
5,1,3/19/2011 0:00,122
5,1,3/2/2013 0:00,138
5,1,3/23/2013 0:00,138
5,1,3/24/2012 0:00,168
5,1,3/26/2011 0:00,118
5,1,3/3/2012 0:00,114
5,1,3/30/2013 0:00,112
5,1,3/31/2012 0:00,114
5,1,3/5/2011 0:00,170
5,1,3/9/2013 0:00,184
5,1,4/13/2013 0:00,126
5,1,4/14/2012 0:00,144
5,1,4/16/2011 0:00,144
5,1,4/2/2011 0:00,162
5,1,4/20/2013 0:00,140
5,1,4/21/2012 0:00,162
5,1,4/23/2011 0:00,118
5,1,4/27/2013 0:00,142
5,1,4/28/2012 0:00,124
5,1,4/30/2011 0:00,124
5,1,4/6/2013 0:00,134
5,1,4/7/2012 0:00,162
5,1,4/9/2011 0:00,186
5,1,5/11/2013 0:00,206
5,1,5/12/2012 0:00,174
5,1,5/14/2011 0:00,168
5,1,5/18/2013 0:00,138
5,1,5/19/2012 0:00,152
5,1,5/21/2011 0:00,120
5,1,5/25/2013 0:00,128
5,1,5/26/2012 0:00,120
5,1,5/28/2011 0:00,114
5,1,5/4/2013 0:00,158
5,1,5/5/2012 0:00,148
5,1,5/7/2011 0:00,238
5,1,6/1/2013 0:00,130
5,1,6/11/2011 0:00,206
5,1,6/15/2013 0:00,170
5,1,6/16/2012 0:00,184
5,1,6/18/2011 0:00,190
5,1,6/2/2012 0:00,118
5,1,6/22/2013 0:00,154
5,1,6/23/2012 0:00,196
5,1,6/25/2011 0:00,196
5,1,6/29/2013 0:00,146
5,1,6/30/2012 0:00,160
5,1,6/4/2011 0:00,164
5,1,6/8/2013 0:00,254
5,1,6/9/2012 0:00,196
5,1,7/13/2013 0:00,172
5,1,7/14/2012 0:00,178
5,1,7/16/2011 0:00,146
5,1,7/2/2011 0:00,160
5,1,7/20/2013 0:00,126
5,1,7/21/2012 0:00,168
5,1,7/23/2011 0:00,140
5,1,7/27/2013 0:00,98
5,1,7/28/2012 0:00,118
5,1,7/30/2011 0:00,134
5,1,7/6/2013 0:00,274
5,1,7/7/2012 0:00,182
5,1,7/9/2011 0:00,296
5,1,8/10/2013 0:00,138
5,1,8/11/2012 0:00,206
5,1,8/13/2011 0:00,156
5,1,8/17/2013 0:00,146
5,1,8/18/2012 0:00,118
5,1,8/20/2011 0:00,130
5,1,8/24/2013 0:00,110
5,1,8/25/2012 0:00,108
5,1,8/27/2011 0:00,104
5,1,8/3/2013 0:00,118
5,1,8/31/2013 0:00,66
5,1,8/4/2012 0:00,126
5,1,8/6/2011 0:00,134
5,1,9/1/2012 0:00,124
5,1,9/10/2011 0:00,152
5,1,9/14/2013 0:00,142
5,1,9/15/2012 0:00,130
5,1,9/17/2011 0:00,128
5,1,9/21/2013 0:00,100
5,1,9/22/2012 0:00,122
5,1,9/24/2011 0:00,114
5,1,9/28/2013 0:00,116
5,1,9/29/2012 0:00,116
5,1,9/3/2011 0:00,104
5,1,9/7/2013 0:00,138
5,1,9/8/2012 0:00,158
6,1,1/1/2011 0:00,596
6,1,1/12/2013 0:00,610
6,1,1/14/2012 0:00,548
6,1,1/15/2011 0:00,658
6,1,1/19/2013 0:00,706
6,1,1/21/2012 0:00,504
6,1,1/22/2011 0:00,674
6,1,1/26/2013 0:00,664
6,1,1/28/2012 0:00,516
6,1,1/29/2011 0:00,598
6,1,1/5/2013 0:00,662
6,1,1/7/2012 0:00,462
6,1,1/8/2011 0:00,632
6,1,10/1/2011 0:00,282
6,1,10/12/2013 0:00,276
6,1,10/13/2012 0:00,276
6,1,10/15/2011 0:00,304
6,1,10/19/2013 0:00,272
6,1,10/20/2012 0:00,310
6,1,10/22/2011 0:00,328
6,1,10/26/2013 0:00,264
6,1,10/27/2012 0:00,310
6,1,10/29/2011 0:00,276
6,1,10/5/2013 0:00,226
6,1,10/6/2012 0:00,274
6,1,10/8/2011 0:00,306
6,1,11/10/2012 0:00,346
6,1,11/12/2011 0:00,382
6,1,11/13/2010 0:00,438
6,1,11/16/2013 0:00,302
6,1,11/17/2012 0:00,356
6,1,11/19/2011 0:00,380
6,1,11/20/2010 0:00,524
6,1,11/23/2013 0:00,358
6,1,11/24/2012 0:00,404
6,1,11/26/2011 0:00,368
6,1,11/27/2010 0:00,540
6,1,11/3/2012 0:00,324
6,1,11/30/2013 0:00,348
6,1,11/5/2011 0:00,320
6,1,11/6/2010 0:00,302
6,1,11/9/2013 0:00,318
6,1,12/1/2012 0:00,448
6,1,12/10/2011 0:00,384
6,1,12/11/2010 0:00,576
6,1,12/14/2013 0:00,424
6,1,12/15/2012 0:00,616
6,1,12/17/2011 0:00,436
6,1,12/18/2010 0:00,548
6,1,12/21/2013 0:00,466
6,1,12/22/2012 0:00,674
6,1,12/24/2011 0:00,526
6,1,12/25/2010 0:00,608
6,1,12/28/2013 0:00,420
6,1,12/29/2012 0:00,582
6,1,12/3/2011 0:00,318
6,1,12/31/2011 0:00,434
6,1,12/4/2010 0:00,528
6,1,12/7/2013 0:00,302
6,1,12/8/2012 0:00,458
6,1,2/11/2012 0:00,810
6,1,2/12/2011 0:00,704
6,1,2/16/2013 0:00,646
6,1,2/18/2012 0:00,676
6,1,2/19/2011 0:00,666
6,1,2/2/2013 0:00,710
6,1,2/23/2013 0:00,590
6,1,2/25/2012 0:00,870
6,1,2/26/2011 0:00,682
6,1,2/4/2012 0:00,542
6,1,2/5/2011 0:00,670
6,1,2/9/2013 0:00,674
6,1,3/10/2012 0:00,662
6,1,3/12/2011 0:00,674
6,1,3/16/2013 0:00,658
6,1,3/17/2012 0:00,580
6,1,3/19/2011 0:00,706
6,1,3/2/2013 0:00,678
6,1,3/23/2013 0:00,600
6,1,3/24/2012 0:00,528
6,1,3/26/2011 0:00,610
6,1,3/3/2012 0:00,740
6,1,3/30/2013 0:00,608
6,1,3/31/2012 0:00,464
6,1,3/5/2011 0:00,650
6,1,3/9/2013 0:00,714
6,1,4/13/2013 0:00,622
6,1,4/14/2012 0:00,394
6,1,4/16/2011 0:00,520
6,1,4/2/2011 0:00,462
6,1,4/20/2013 0:00,598
6,1,4/21/2012 0:00,438
6,1,4/23/2011 0:00,468
6,1,4/27/2013 0:00,424
6,1,4/28/2012 0:00,328
6,1,4/30/2011 0:00,382
6,1,4/6/2013 0:00,604
6,1,4/7/2012 0:00,440
6,1,4/9/2011 0:00,500
6,1,5/11/2013 0:00,390
6,1,5/12/2012 0:00,378
6,1,5/14/2011 0:00,352
6,1,5/18/2013 0:00,396
6,1,5/19/2012 0:00,312
6,1,5/21/2011 0:00,354
6,1,5/25/2013 0:00,360
6,1,5/26/2012 0:00,370
6,1,5/28/2011 0:00,298
6,1,5/4/2013 0:00,358
6,1,5/5/2012 0:00,378
6,1,5/7/2011 0:00,456
6,1,6/1/2013 0:00,298
6,1,6/11/2011 0:00,394
6,1,6/15/2013 0:00,374
6,1,6/16/2012 0:00,446
6,1,6/18/2011 0:00,372
6,1,6/2/2012 0:00,326
6,1,6/22/2013 0:00,312
6,1,6/23/2012 0:00,366
6,1,6/25/2011 0:00,270
6,1,6/29/2013 0:00,306
6,1,6/30/2012 0:00,358
6,1,6/4/2011 0:00,396
6,1,6/8/2013 0:00,376
6,1,6/9/2012 0:00,398
6,1,7/13/2013 0:00,300
6,1,7/14/2012 0:00,424
6,1,7/16/2011 0:00,320
6,1,7/2/2011 0:00,304
6,1,7/20/2013 0:00,338
6,1,7/21/2012 0:00,326
6,1,7/23/2011 0:00,296
6,1,7/27/2013 0:00,328
6,1,7/28/2012 0:00,284
6,1,7/30/2011 0:00,330
6,1,7/6/2013 0:00,302
6,1,7/7/2012 0:00,404
6,1,7/9/2011 0:00,282
6,1,8/10/2013 0:00,240
6,1,8/11/2012 0:00,330
6,1,8/13/2011 0:00,264
6,1,8/17/2013 0:00,236
6,1,8/18/2012 0:00,298
6,1,8/20/2011 0:00,244
6,1,8/24/2013 0:00,218
6,1,8/25/2012 0:00,272
6,1,8/27/2011 0:00,224
6,1,8/3/2013 0:00,228
6,1,8/31/2013 0:00,246
6,1,8/4/2012 0:00,292
6,1,8/6/2011 0:00,324
6,1,9/1/2012 0:00,272
6,1,9/10/2011 0:00,282
6,1,9/14/2013 0:00,226
6,1,9/15/2012 0:00,278
6,1,9/17/2011 0:00,258
6,1,9/21/2013 0:00,294
6,1,9/22/2012 0:00,290
6,1,9/24/2011 0:00,236
6,1,9/28/2013 0:00,254
6,1,9/29/2012 0:00,260
6,1,9/3/2011 0:00,244
6,1,9/7/2013 0:00,246
6,1,9/8/2012 0:00,306
7,1,1/1/2011 0:00,268
7,1,1/12/2013 0:00,332
7,1,1/14/2012 0:00,358
7,1,1/15/2011 0:00,354
7,1,1/19/2013 0:00,374
7,1,1/21/2012 0:00,228
7,1,1/22/2011 0:00,338
7,1,1/26/2013 0:00,326
7,1,1/28/2012 0:00,268
7,1,1/29/2011 0:00,322
7,1,1/5/2013 0:00,332
7,1,1/7/2012 0:00,332
7,1,1/8/2011 0:00,300
7,1,10/1/2011 0:00,114
7,1,10/12/2013 0:00,214
7,1,10/13/2012 0:00,136
7,1,10/15/2011 0:00,126
7,1,10/19/2013 0:00,158
7,1,10/20/2012 0:00,128
7,1,10/22/2011 0:00,120
7,1,10/26/2013 0:00,136
7,1,10/27/2012 0:00,138
7,1,10/29/2011 0:00,130
7,1,10/5/2013 0:00,142
7,1,10/6/2012 0:00,148
7,1,10/8/2011 0:00,108
7,1,11/10/2012 0:00,130
7,1,11/12/2011 0:00,164
7,1,11/13/2010 0:00,156
7,1,11/16/2013 0:00,200
7,1,11/17/2012 0:00,136
7,1,11/19/2011 0:00,222
7,1,11/20/2010 0:00,156
7,1,11/23/2013 0:00,238
7,1,11/24/2012 0:00,148
7,1,11/26/2011 0:00,138
7,1,11/27/2010 0:00,178
7,1,11/3/2012 0:00,162
7,1,11/30/2013 0:00,228
7,1,11/5/2011 0:00,138
7,1,11/6/2010 0:00,158
7,1,11/9/2013 0:00,164
7,1,12/1/2012 0:00,152
7,1,12/10/2011 0:00,178
7,1,12/11/2010 0:00,178
7,1,12/14/2013 0:00,288
7,1,12/15/2012 0:00,218
7,1,12/17/2011 0:00,188
7,1,12/18/2010 0:00,274
7,1,12/21/2013 0:00,236
7,1,12/22/2012 0:00,276
7,1,12/24/2011 0:00,208
7,1,12/25/2010 0:00,314
7,1,12/28/2013 0:00,248
7,1,12/29/2012 0:00,284
7,1,12/3/2011 0:00,158
7,1,12/31/2011 0:00,200
7,1,12/4/2010 0:00,222
7,1,12/7/2013 0:00,242
7,1,12/8/2012 0:00,234
7,1,2/11/2012 0:00,354
7,1,2/12/2011 0:00,360
7,1,2/16/2013 0:00,256
7,1,2/18/2012 0:00,326
7,1,2/19/2011 0:00,304
7,1,2/2/2013 0:00,286
7,1,2/23/2013 0:00,290
7,1,2/25/2012 0:00,294
7,1,2/26/2011 0:00,396
7,1,2/4/2012 0:00,328
7,1,2/5/2011 0:00,306
7,1,2/9/2013 0:00,306
7,1,3/10/2012 0:00,422
7,1,3/12/2011 0:00,386
7,1,3/16/2013 0:00,280
7,1,3/17/2012 0:00,362
7,1,3/19/2011 0:00,370
7,1,3/2/2013 0:00,278
7,1,3/23/2013 0:00,254
7,1,3/24/2012 0:00,280
7,1,3/26/2011 0:00,334
7,1,3/3/2012 0:00,350
7,1,3/30/2013 0:00,258
7,1,3/31/2012 0:00,252
7,1,3/5/2011 0:00,328
7,1,3/9/2013 0:00,354
7,1,4/13/2013 0:00,338
7,1,4/14/2012 0:00,226
7,1,4/16/2011 0:00,412
7,1,4/2/2011 0:00,314
7,1,4/20/2013 0:00,300
7,1,4/21/2012 0:00,292
7,1,4/23/2011 0:00,262
7,1,4/27/2013 0:00,222
7,1,4/28/2012 0:00,204
7,1,4/30/2011 0:00,228
7,1,4/6/2013 0:00,308
7,1,4/7/2012 0:00,184
7,1,4/9/2011 0:00,304
7,1,5/11/2013 0:00,250
7,1,5/12/2012 0:00,184
7,1,5/14/2011 0:00,270
7,1,5/18/2013 0:00,226
7,1,5/19/2012 0:00,202
7,1,5/21/2011 0:00,150
7,1,5/25/2013 0:00,170
7,1,5/26/2012 0:00,188
7,1,5/28/2011 0:00,178
7,1,5/4/2013 0:00,182
7,1,5/5/2012 0:00,190
7,1,5/7/2011 0:00,170
7,1,6/1/2013 0:00,160
7,1,6/11/2011 0:00,242
7,1,6/15/2013 0:00,176
7,1,6/16/2012 0:00,216
7,1,6/18/2011 0:00,162
7,1,6/2/2012 0:00,190
7,1,6/22/2013 0:00,180
7,1,6/23/2012 0:00,236
7,1,6/25/2011 0:00,224
7,1,6/29/2013 0:00,186
7,1,6/30/2012 0:00,240
7,1,6/4/2011 0:00,224
7,1,6/8/2013 0:00,248
7,1,6/9/2012 0:00,210
7,1,7/13/2013 0:00,266
7,1,7/14/2012 0:00,276
7,1,7/16/2011 0:00,206
7,1,7/2/2011 0:00,160
7,1,7/20/2013 0:00,228
7,1,7/21/2012 0:00,232
7,1,7/23/2011 0:00,184
7,1,7/27/2013 0:00,206
7,1,7/28/2012 0:00,242
7,1,7/30/2011 0:00,228
7,1,7/6/2013 0:00,166
7,1,7/7/2012 0:00,300
7,1,7/9/2011 0:00,228
7,1,8/10/2013 0:00,174
7,1,8/11/2012 0:00,260
7,1,8/13/2011 0:00,200
7,1,8/17/2013 0:00,228
7,1,8/18/2012 0:00,204
7,1,8/20/2011 0:00,142
7,1,8/24/2013 0:00,168
7,1,8/25/2012 0:00,120
7,1,8/27/2011 0:00,146
7,1,8/3/2013 0:00,182
7,1,8/31/2013 0:00,164
7,1,8/4/2012 0:00,194
7,1,8/6/2011 0:00,172
7,1,9/1/2012 0:00,148
7,1,9/10/2011 0:00,122
7,1,9/14/2013 0:00,140
7,1,9/15/2012 0:00,172
7,1,9/17/2011 0:00,140
7,1,9/21/2013 0:00,140
7,1,9/22/2012 0:00,144
7,1,9/24/2011 0:00,104
7,1,9/28/2013 0:00,128
7,1,9/29/2012 0:00,160
7,1,9/3/2011 0:00,122
7,1,9/7/2013 0:00,152
7,1,9/8/2012 0:00,176
8,1,1/1/2011 0:00,388
8,1,1/12/2013 0:00,634
8,1,1/14/2012 0:00,588
8,1,1/15/2011 0:00,522
8,1,1/19/2013 0:00,792
8,1,1/21/2012 0:00,600
8,1,1/22/2011 0:00,600
8,1,1/26/2013 0:00,924
8,1,1/28/2012 0:00,508
8,1,1/29/2011 0:00,658
8,1,1/5/2013 0:00,620
8,1,1/7/2012 0:00,628
8,1,1/8/2011 0:00,392
8,1,10/1/2011 0:00,324
8,1,10/12/2013 0:00,548
8,1,10/13/2012 0:00,572
8,1,10/15/2011 0:00,420
8,1,10/19/2013 0:00,498
8,1,10/20/2012 0:00,698
8,1,10/22/2011 0:00,358
8,1,10/26/2013 0:00,524
8,1,10/27/2012 0:00,698
8,1,10/29/2011 0:00,292
8,1,10/5/2013 0:00,562
8,1,10/6/2012 0:00,602
8,1,10/8/2011 0:00,356
8,1,11/10/2012 0:00,908
8,1,11/12/2011 0:00,370
8,1,11/13/2010 0:00,352
8,1,11/16/2013 0:00,668
8,1,11/17/2012 0:00,974
8,1,11/19/2011 0:00,342
8,1,11/20/2010 0:00,348
8,1,11/23/2013 0:00,580
8,1,11/24/2012 0:00,956
8,1,11/26/2011 0:00,354
8,1,11/27/2010 0:00,354
8,1,11/3/2012 0:00,796
8,1,11/30/2013 0:00,576
8,1,11/5/2011 0:00,332
8,1,11/6/2010 0:00,374
8,1,11/9/2013 0:00,616
8,1,12/1/2012 0:00,762
8,1,12/10/2011 0:00,424
8,1,12/11/2010 0:00,550
8,1,12/14/2013 0:00,606
8,1,12/15/2012 0:00,490
8,1,12/17/2011 0:00,478
8,1,12/18/2010 0:00,520
8,1,12/21/2013 0:00,748
8,1,12/22/2012 0:00,488
8,1,12/24/2011 0:00,518
8,1,12/25/2010 0:00,404
8,1,12/28/2013 0:00,708
8,1,12/29/2012 0:00,458
8,1,12/3/2011 0:00,404
8,1,12/31/2011 0:00,448
8,1,12/4/2010 0:00,420
8,1,12/7/2013 0:00,620
8,1,12/8/2012 0:00,608
8,1,2/11/2012 0:00,558
8,1,2/12/2011 0:00,656
8,1,2/16/2013 0:00,736
8,1,2/18/2012 0:00,516
8,1,2/19/2011 0:00,608
8,1,2/2/2013 0:00,882
8,1,2/23/2013 0:00,680
8,1,2/25/2012 0:00,558
8,1,2/26/2011 0:00,616
8,1,2/4/2012 0:00,590
8,1,2/5/2011 0:00,548
8,1,2/9/2013 0:00,786
8,1,3/10/2012 0:00,506
8,1,3/12/2011 0:00,594
8,1,3/16/2013 0:00,914
8,1,3/17/2012 0:00,546
8,1,3/19/2011 0:00,592
8,1,3/2/2013 0:00,804
8,1,3/23/2013 0:00,832
8,1,3/24/2012 0:00,488
8,1,3/26/2011 0:00,508
8,1,3/3/2012 0:00,450
8,1,3/30/2013 0:00,772
8,1,3/31/2012 0:00,422
8,1,3/5/2011 0:00,596
8,1,3/9/2013 0:00,966
8,1,4/13/2013 0:00,790
8,1,4/14/2012 0:00,442
8,1,4/16/2011 0:00,450
8,1,4/2/2011 0:00,562
8,1,4/20/2013 0:00,554
8,1,4/21/2012 0:00,478
8,1,4/23/2011 0:00,376
8,1,4/27/2013 0:00,634
8,1,4/28/2012 0:00,398
8,1,4/30/2011 0:00,474
8,1,4/6/2013 0:00,636
8,1,4/7/2012 0:00,424
8,1,4/9/2011 0:00,476
8,1,5/11/2013 0:00,592
8,1,5/12/2012 0:00,498
8,1,5/14/2011 0:00,472
8,1,5/18/2013 0:00,652
8,1,5/19/2012 0:00,456
8,1,5/21/2011 0:00,376
8,1,5/25/2013 0:00,574
8,1,5/26/2012 0:00,486
8,1,5/28/2011 0:00,416
8,1,5/4/2013 0:00,682
