ID1,ID2,obsdttm,obsval
12,1,2/12/2011 0:00,1672
12,1,2/16/2013 0:00,1172
12,1,2/18/2012 0:00,1350
12,1,2/19/2011 0:00,2314
12,1,2/2/2013 0:00,1062
12,1,2/23/2013 0:00,914
12,1,2/25/2012 0:00,1634
12,1,2/26/2011 0:00,2254
12,1,2/4/2012 0:00,1354
12,1,2/5/2011 0:00,1764
12,1,2/9/2013 0:00,1114
12,1,3/10/2012 0:00,1626
12,1,3/12/2011 0:00,1646
12,1,3/16/2013 0:00,1428
12,1,3/17/2012 0:00,1610
12,1,3/19/2011 0:00,1670
12,1,3/2/2013 0:00,948
12,1,3/23/2013 0:00,1284
12,1,3/24/2012 0:00,1300
12,1,3/26/2011 0:00,1474
12,1,3/3/2012 0:00,1416
12,1,3/30/2013 0:00,1136
12,1,3/31/2012 0:00,1492
12,1,3/5/2011 0:00,2090
12,1,3/9/2013 0:00,1482
12,1,4/13/2013 0:00,1116
12,1,4/14/2012 0:00,1526
12,1,4/16/2011 0:00,1130
12,1,4/2/2011 0:00,1240
12,1,4/20/2013 0:00,1068
12,1,4/21/2012 0:00,1522
12,1,4/23/2011 0:00,1520
12,1,4/27/2013 0:00,1114
12,1,4/28/2012 0:00,1402
12,1,4/30/2011 0:00,1304
12,1,4/6/2013 0:00,1124
12,1,4/7/2012 0:00,1586
12,1,4/9/2011 0:00,1476
12,1,5/11/2013 0:00,1096
12,1,5/12/2012 0:00,1672
12,1,5/14/2011 0:00,1396
12,1,5/18/2013 0:00,1190
12,1,5/19/2012 0:00,1584
12,1,5/21/2011 0:00,1414
12,1,5/25/2013 0:00,1374
12,1,5/26/2012 0:00,1734
12,1,5/28/2011 0:00,1296
12,1,5/4/2013 0:00,948
12,1,5/5/2012 0:00,1568
12,1,5/7/2011 0:00,1280
12,1,6/1/2013 0:00,1162
12,1,6/11/2011 0:00,1378
12,1,6/15/2013 0:00,928
12,1,6/16/2012 0:00,1850
12,1,6/18/2011 0:00,1534
12,1,6/2/2012 0:00,1642
12,1,6/22/2013 0:00,1224
12,1,6/23/2012 0:00,1664
12,1,6/25/2011 0:00,1260
12,1,6/29/2013 0:00,1098
12,1,6/30/2012 0:00,1436
12,1,6/4/2011 0:00,1348
12,1,6/8/2013 0:00,1030
12,1,6/9/2012 0:00,1622
12,1,7/13/2013 0:00,982
12,1,7/14/2012 0:00,968
12,1,7/16/2011 0:00,1354
12,1,7/2/2011 0:00,1162
12,1,7/20/2013 0:00,856
12,1,7/21/2012 0:00,940
12,1,7/23/2011 0:00,1068
12,1,7/27/2013 0:00,872
12,1,7/28/2012 0:00,782
12,1,7/30/2011 0:00,1132
12,1,7/6/2013 0:00,1026
12,1,7/7/2012 0:00,952
12,1,7/9/2011 0:00,1176
12,1,8/10/2013 0:00,754
12,1,8/11/2012 0:00,1086
12,1,8/13/2011 0:00,1278
12,1,8/17/2013 0:00,658
12,1,8/18/2012 0:00,932
12,1,8/20/2011 0:00,1260
12,1,8/24/2013 0:00,692
12,1,8/25/2012 0:00,912
12,1,8/27/2011 0:00,1232
12,1,8/3/2013 0:00,684
12,1,8/31/2013 0:00,690
12,1,8/4/2012 0:00,902
12,1,8/6/2011 0:00,1436
12,1,9/1/2012 0:00,984
12,1,9/10/2011 0:00,1130
12,1,9/14/2013 0:00,878
12,1,9/15/2012 0:00,1128
12,1,9/17/2011 0:00,1298
12,1,9/21/2013 0:00,658
12,1,9/22/2012 0:00,1394
12,1,9/24/2011 0:00,1412
12,1,9/28/2013 0:00,904
12,1,9/29/2012 0:00,1204
12,1,9/3/2011 0:00,1436
12,1,9/7/2013 0:00,762
12,1,9/8/2012 0:00,1004
13,1,1/1/2011 0:00,1202
13,1,1/12/2013 0:00,594
13,1,1/14/2012 0:00,752
13,1,1/15/2011 0:00,1392
13,1,1/19/2013 0:00,844
13,1,1/21/2012 0:00,1096
13,1,1/22/2011 0:00,1508
13,1,1/26/2013 0:00,746
13,1,1/28/2012 0:00,928
13,1,1/29/2011 0:00,1692
13,1,1/5/2013 0:00,654
13,1,1/7/2012 0:00,942
13,1,1/8/2011 0:00,1036
13,1,10/1/2011 0:00,994
13,1,10/12/2013 0:00,556
13,1,10/13/2012 0:00,750
13,1,10/15/2011 0:00,1014
13,1,10/19/2013 0:00,672
13,1,10/20/2012 0:00,678
13,1,10/22/2011 0:00,1028
13,1,10/26/2013 0:00,646
13,1,10/27/2012 0:00,670
13,1,10/29/2011 0:00,1204
13,1,10/5/2013 0:00,628
13,1,10/6/2012 0:00,810
13,1,10/8/2011 0:00,1336
13,1,11/10/2012 0:00,764
13,1,11/12/2011 0:00,1012
13,1,11/13/2010 0:00,1374
13,1,11/16/2013 0:00,738
13,1,11/17/2012 0:00,674
13,1,11/19/2011 0:00,1046
13,1,11/20/2010 0:00,1164
13,1,11/23/2013 0:00,646
13,1,11/24/2012 0:00,752
13,1,11/26/2011 0:00,882
13,1,11/27/2010 0:00,1058
13,1,11/3/2012 0:00,750
13,1,11/30/2013 0:00,658
13,1,11/5/2011 0:00,1010
13,1,11/6/2010 0:00,958
13,1,11/9/2013 0:00,556
13,1,12/1/2012 0:00,556
13,1,12/10/2011 0:00,768
13,1,12/11/2010 0:00,910
13,1,12/14/2013 0:00,840
13,1,12/15/2012 0:00,718
13,1,12/17/2011 0:00,950
13,1,12/18/2010 0:00,1222
13,1,12/21/2013 0:00,1326
13,1,12/22/2012 0:00,772
13,1,12/24/2011 0:00,906
13,1,12/25/2010 0:00,1176
13,1,12/28/2013 0:00,1248
13,1,12/29/2012 0:00,782
13,1,12/3/2011 0:00,928
13,1,12/31/2011 0:00,896
13,1,12/4/2010 0:00,954
13,1,12/7/2013 0:00,854
13,1,12/8/2012 0:00,838
13,1,2/11/2012 0:00,876
13,1,2/12/2011 0:00,1296
13,1,2/16/2013 0:00,876
13,1,2/18/2012 0:00,1116
13,1,2/19/2011 0:00,1820
13,1,2/2/2013 0:00,838
13,1,2/23/2013 0:00,744
13,1,2/25/2012 0:00,1338
13,1,2/26/2011 0:00,1746
13,1,2/4/2012 0:00,1088
13,1,2/5/2011 0:00,1344
13,1,2/9/2013 0:00,854
13,1,3/10/2012 0:00,1300
13,1,3/12/2011 0:00,1256
13,1,3/16/2013 0:00,990
13,1,3/17/2012 0:00,1194
13,1,3/19/2011 0:00,1336
13,1,3/2/2013 0:00,818
13,1,3/23/2013 0:00,1040
13,1,3/24/2012 0:00,1050
13,1,3/26/2011 0:00,1098
13,1,3/3/2012 0:00,1206
13,1,3/30/2013 0:00,960
13,1,3/31/2012 0:00,1230
13,1,3/5/2011 0:00,1678
13,1,3/9/2013 0:00,1088
13,1,4/13/2013 0:00,864
13,1,4/14/2012 0:00,1196
13,1,4/16/2011 0:00,898
13,1,4/2/2011 0:00,944
13,1,4/20/2013 0:00,792
13,1,4/21/2012 0:00,1222
13,1,4/23/2011 0:00,1152
13,1,4/27/2013 0:00,846
13,1,4/28/2012 0:00,1208
13,1,4/30/2011 0:00,1026
13,1,4/6/2013 0:00,886
13,1,4/7/2012 0:00,1260
13,1,4/9/2011 0:00,1284
13,1,5/11/2013 0:00,802
13,1,5/12/2012 0:00,1378
13,1,5/14/2011 0:00,1088
13,1,5/18/2013 0:00,990
13,1,5/19/2012 0:00,1334
13,1,5/21/2011 0:00,1114
13,1,5/25/2013 0:00,956
13,1,5/26/2012 0:00,1422
13,1,5/28/2011 0:00,1048
13,1,5/4/2013 0:00,726
13,1,5/5/2012 0:00,1224
13,1,5/7/2011 0:00,962
13,1,6/1/2013 0:00,858
13,1,6/11/2011 0:00,960
13,1,6/15/2013 0:00,638
13,1,6/16/2012 0:00,1468
13,1,6/18/2011 0:00,1124
13,1,6/2/2012 0:00,1378
13,1,6/22/2013 0:00,772
13,1,6/23/2012 0:00,1384
13,1,6/25/2011 0:00,1028
13,1,6/29/2013 0:00,692
13,1,6/30/2012 0:00,1158
13,1,6/4/2011 0:00,1130
13,1,6/8/2013 0:00,788
13,1,6/9/2012 0:00,1218
13,1,7/13/2013 0:00,690
13,1,7/14/2012 0:00,560
13,1,7/16/2011 0:00,1066
13,1,7/2/2011 0:00,952
13,1,7/20/2013 0:00,530
13,1,7/21/2012 0:00,614
13,1,7/23/2011 0:00,810
13,1,7/27/2013 0:00,558
13,1,7/28/2012 0:00,594
13,1,7/30/2011 0:00,898
13,1,7/6/2013 0:00,636
13,1,7/7/2012 0:00,630
13,1,7/9/2011 0:00,868
13,1,8/10/2013 0:00,596
13,1,8/11/2012 0:00,730
13,1,8/13/2011 0:00,942
13,1,8/17/2013 0:00,466
13,1,8/18/2012 0:00,704
13,1,8/20/2011 0:00,902
13,1,8/24/2013 0:00,582
13,1,8/25/2012 0:00,704
13,1,8/27/2011 0:00,956
13,1,8/3/2013 0:00,554
13,1,8/31/2013 0:00,590
13,1,8/4/2012 0:00,676
13,1,8/6/2011 0:00,1112
13,1,9/1/2012 0:00,710
13,1,9/10/2011 0:00,870
13,1,9/14/2013 0:00,610
13,1,9/15/2012 0:00,782
13,1,9/17/2011 0:00,1022
13,1,9/21/2013 0:00,510
13,1,9/22/2012 0:00,1046
13,1,9/24/2011 0:00,1130
13,1,9/28/2013 0:00,622
13,1,9/29/2012 0:00,888
13,1,9/3/2011 0:00,976
13,1,9/7/2013 0:00,596
13,1,9/8/2012 0:00,806
14,1,1/1/2011 0:00,928
14,1,1/12/2013 0:00,1204
14,1,1/14/2012 0:00,900
14,1,1/15/2011 0:00,930
14,1,1/19/2013 0:00,1394
14,1,1/21/2012 0:00,990
14,1,1/22/2011 0:00,830
14,1,1/26/2013 0:00,1132
14,1,1/28/2012 0:00,906
14,1,1/29/2011 0:00,850
14,1,1/5/2013 0:00,1032
14,1,1/7/2012 0:00,756
14,1,1/8/2011 0:00,978
14,1,10/1/2011 0:00,360
14,1,10/12/2013 0:00,444
14,1,10/13/2012 0:00,400
14,1,10/15/2011 0:00,498
14,1,10/19/2013 0:00,434
14,1,10/20/2012 0:00,470
14,1,10/22/2011 0:00,478
14,1,10/26/2013 0:00,394
14,1,10/27/2012 0:00,540
14,1,10/29/2011 0:00,424
14,1,10/5/2013 0:00,400
14,1,10/6/2012 0:00,464
14,1,10/8/2011 0:00,500
14,1,11/10/2012 0:00,362
14,1,11/12/2011 0:00,448
14,1,11/13/2010 0:00,548
14,1,11/16/2013 0:00,582
14,1,11/17/2012 0:00,388
14,1,11/19/2011 0:00,480
14,1,11/20/2010 0:00,574
14,1,11/23/2013 0:00,636
14,1,11/24/2012 0:00,308
14,1,11/26/2011 0:00,470
14,1,11/27/2010 0:00,506
14,1,11/3/2012 0:00,304
14,1,11/30/2013 0:00,528
14,1,11/5/2011 0:00,424
14,1,11/6/2010 0:00,412
14,1,11/9/2013 0:00,522
14,1,12/1/2012 0:00,306
14,1,12/10/2011 0:00,566
14,1,12/11/2010 0:00,674
14,1,12/14/2013 0:00,674
14,1,12/15/2012 0:00,216
14,1,12/17/2011 0:00,608
14,1,12/18/2010 0:00,706
14,1,12/21/2013 0:00,742
14,1,12/22/2012 0:00,800
14,1,12/24/2011 0:00,698
14,1,12/25/2010 0:00,774
14,1,12/28/2013 0:00,694
14,1,12/29/2012 0:00,874
14,1,12/3/2011 0:00,460
14,1,12/31/2011 0:00,702
14,1,12/4/2010 0:00,628
14,1,12/7/2013 0:00,704
14,1,12/8/2012 0:00,302
14,1,2/11/2012 0:00,994
14,1,2/12/2011 0:00,948
14,1,2/16/2013 0:00,982
14,1,2/18/2012 0:00,984
14,1,2/19/2011 0:00,1004
14,1,2/2/2013 0:00,1228
14,1,2/23/2013 0:00,994
14,1,2/25/2012 0:00,954
14,1,2/26/2011 0:00,992
14,1,2/4/2012 0:00,1068
14,1,2/5/2011 0:00,924
14,1,2/9/2013 0:00,1166
14,1,3/10/2012 0:00,1016
14,1,3/12/2011 0:00,962
14,1,3/16/2013 0:00,946
14,1,3/17/2012 0:00,864
14,1,3/19/2011 0:00,906
14,1,3/2/2013 0:00,982
14,1,3/23/2013 0:00,964
14,1,3/24/2012 0:00,722
14,1,3/26/2011 0:00,706
14,1,3/3/2012 0:00,988
14,1,3/30/2013 0:00,974
14,1,3/31/2012 0:00,634
14,1,3/5/2011 0:00,1052
14,1,3/9/2013 0:00,1044
14,1,4/13/2013 0:00,1082
14,1,4/14/2012 0:00,528
14,1,4/16/2011 0:00,706
14,1,4/2/2011 0:00,792
14,1,4/20/2013 0:00,860
14,1,4/21/2012 0:00,634
14,1,4/23/2011 0:00,554
14,1,4/27/2013 0:00,690
14,1,4/28/2012 0:00,526
14,1,4/30/2011 0:00,446
14,1,4/6/2013 0:00,824
14,1,4/7/2012 0:00,628
14,1,4/9/2011 0:00,764
14,1,5/11/2013 0:00,798
14,1,5/12/2012 0:00,564
14,1,5/14/2011 0:00,482
14,1,5/18/2013 0:00,582
14,1,5/19/2012 0:00,586
14,1,5/21/2011 0:00,432
14,1,5/25/2013 0:00,554
14,1,5/26/2012 0:00,574
14,1,5/28/2011 0:00,448
14,1,5/4/2013 0:00,734
14,1,5/5/2012 0:00,634
14,1,5/7/2011 0:00,484
14,1,6/1/2013 0:00,656
14,1,6/11/2011 0:00,612
14,1,6/15/2013 0:00,566
14,1,6/16/2012 0:00,622
14,1,6/18/2011 0:00,506
14,1,6/2/2012 0:00,630
14,1,6/22/2013 0:00,554
14,1,6/23/2012 0:00,658
14,1,6/25/2011 0:00,458
14,1,6/29/2013 0:00,628
14,1,6/30/2012 0:00,648
14,1,6/4/2011 0:00,530
14,1,6/8/2013 0:00,658
14,1,6/9/2012 0:00,570
14,1,7/13/2013 0:00,656
14,1,7/14/2012 0:00,760
14,1,7/16/2011 0:00,500
14,1,7/2/2011 0:00,500
14,1,7/20/2013 0:00,710
14,1,7/21/2012 0:00,608
14,1,7/23/2011 0:00,584
14,1,7/27/2013 0:00,562
14,1,7/28/2012 0:00,588
14,1,7/30/2011 0:00,526
14,1,7/6/2013 0:00,622
14,1,7/7/2012 0:00,806
14,1,7/9/2011 0:00,544
14,1,8/10/2013 0:00,438
14,1,8/11/2012 0:00,634
14,1,8/13/2011 0:00,478
14,1,8/17/2013 0:00,464
14,1,8/18/2012 0:00,512
14,1,8/20/2011 0:00,376
14,1,8/24/2013 0:00,418
14,1,8/25/2012 0:00,410
14,1,8/27/2011 0:00,466
14,1,8/3/2013 0:00,472
14,1,8/31/2013 0:00,426
14,1,8/4/2012 0:00,590
14,1,8/6/2011 0:00,470
14,1,9/1/2012 0:00,442
14,1,9/10/2011 0:00,346
14,1,9/14/2013 0:00,496
14,1,9/15/2012 0:00,478
14,1,9/17/2011 0:00,370
14,1,9/21/2013 0:00,478
14,1,9/22/2012 0:00,508
14,1,9/24/2011 0:00,348
14,1,9/28/2013 0:00,412
14,1,9/29/2012 0:00,470
14,1,9/3/2011 0:00,292
14,1,9/7/2013 0:00,448
14,1,9/8/2012 0:00,474
15,1,1/1/2011 0:00,368
15,1,1/12/2013 0:00,312
15,1,1/14/2012 0:00,278
15,1,1/15/2011 0:00,330
15,1,1/19/2013 0:00,312
15,1,1/21/2012 0:00,276
15,1,1/22/2011 0:00,304
15,1,1/26/2013 0:00,372
15,1,1/28/2012 0:00,310
15,1,1/29/2011 0:00,272
15,1,1/5/2013 0:00,254
15,1,1/7/2012 0:00,320
15,1,1/8/2011 0:00,282
15,1,10/1/2011 0:00,108
15,1,10/12/2013 0:00,152
15,1,10/13/2012 0:00,96
15,1,10/15/2011 0:00,106
15,1,10/19/2013 0:00,150
15,1,10/20/2012 0:00,132
15,1,10/22/2011 0:00,142
15,1,10/26/2013 0:00,122
15,1,10/27/2012 0:00,114
15,1,10/29/2011 0:00,132
15,1,10/5/2013 0:00,138
15,1,10/6/2012 0:00,128
15,1,10/8/2011 0:00,112
15,1,11/10/2012 0:00,114
15,1,11/12/2011 0:00,176
15,1,11/13/2010 0:00,172
15,1,11/16/2013 0:00,152
15,1,11/17/2012 0:00,152
15,1,11/19/2011 0:00,144
15,1,11/20/2010 0:00,192
15,1,11/23/2013 0:00,156
15,1,11/24/2012 0:00,134
15,1,11/26/2011 0:00,156
15,1,11/27/2010 0:00,212
15,1,11/3/2012 0:00,146
15,1,11/30/2013 0:00,140
15,1,11/5/2011 0:00,142
15,1,11/6/2010 0:00,124
15,1,11/9/2013 0:00,148
15,1,12/1/2012 0:00,122
15,1,12/10/2011 0:00,170
15,1,12/11/2010 0:00,216
15,1,12/14/2013 0:00,184
15,1,12/15/2012 0:00,222
15,1,12/17/2011 0:00,208
15,1,12/18/2010 0:00,296
15,1,12/21/2013 0:00,220
15,1,12/22/2012 0:00,300
15,1,12/24/2011 0:00,224
15,1,12/25/2010 0:00,274
15,1,12/28/2013 0:00,212
15,1,12/29/2012 0:00,206
15,1,12/3/2011 0:00,138
15,1,12/31/2011 0:00,244
15,1,12/4/2010 0:00,186
15,1,12/7/2013 0:00,186
15,1,12/8/2012 0:00,170
15,1,2/11/2012 0:00,386
15,1,2/12/2011 0:00,276
15,1,2/16/2013 0:00,314
15,1,2/18/2012 0:00,310
15,1,2/19/2011 0:00,390
15,1,2/2/2013 0:00,416
15,1,2/23/2013 0:00,348
15,1,2/25/2012 0:00,344
15,1,2/26/2011 0:00,368
15,1,2/4/2012 0:00,264
15,1,2/5/2011 0:00,284
15,1,2/9/2013 0:00,370
15,1,3/10/2012 0:00,334
15,1,3/12/2011 0:00,348
15,1,3/16/2013 0:00,366
15,1,3/17/2012 0:00,316
15,1,3/19/2011 0:00,266
15,1,3/2/2013 0:00,332
15,1,3/23/2013 0:00,302
15,1,3/24/2012 0:00,218
15,1,3/26/2011 0:00,288
15,1,3/3/2012 0:00,304
15,1,3/30/2013 0:00,346
15,1,3/31/2012 0:00,200
15,1,3/5/2011 0:00,354
15,1,3/9/2013 0:00,402
15,1,4/13/2013 0:00,344
15,1,4/14/2012 0:00,188
15,1,4/16/2011 0:00,270
15,1,4/2/2011 0:00,202
15,1,4/20/2013 0:00,218
15,1,4/21/2012 0:00,228
15,1,4/23/2011 0:00,196
15,1,4/27/2013 0:00,196
15,1,4/28/2012 0:00,180
15,1,4/30/2011 0:00,154
15,1,4/6/2013 0:00,326
15,1,4/7/2012 0:00,178
15,1,4/9/2011 0:00,266
15,1,5/11/2013 0:00,158
15,1,5/12/2012 0:00,168
15,1,5/14/2011 0:00,188
15,1,5/18/2013 0:00,136
15,1,5/19/2012 0:00,138
15,1,5/21/2011 0:00,130
15,1,5/25/2013 0:00,164
15,1,5/26/2012 0:00,176
15,1,5/28/2011 0:00,138
15,1,5/4/2013 0:00,222
15,1,5/5/2012 0:00,210
15,1,5/7/2011 0:00,136
15,1,6/1/2013 0:00,162
15,1,6/11/2011 0:00,200
15,1,6/15/2013 0:00,120
15,1,6/16/2012 0:00,196
15,1,6/18/2011 0:00,122
15,1,6/2/2012 0:00,142
15,1,6/22/2013 0:00,140
15,1,6/23/2012 0:00,200
15,1,6/25/2011 0:00,106
15,1,6/29/2013 0:00,110
15,1,6/30/2012 0:00,154
15,1,6/4/2011 0:00,196
15,1,6/8/2013 0:00,138
15,1,6/9/2012 0:00,188
15,1,7/13/2013 0:00,158
15,1,7/14/2012 0:00,184
15,1,7/16/2011 0:00,156
15,1,7/2/2011 0:00,174
15,1,7/20/2013 0:00,188
15,1,7/21/2012 0:00,122
15,1,7/23/2011 0:00,184
15,1,7/27/2013 0:00,120
15,1,7/28/2012 0:00,148
15,1,7/30/2011 0:00,134
15,1,7/6/2013 0:00,160
15,1,7/7/2012 0:00,162
15,1,7/9/2011 0:00,146
15,1,8/10/2013 0:00,98
15,1,8/11/2012 0:00,176
15,1,8/13/2011 0:00,110
15,1,8/17/2013 0:00,88
15,1,8/18/2012 0:00,138
15,1,8/20/2011 0:00,116
15,1,8/24/2013 0:00,88
15,1,8/25/2012 0:00,104
15,1,8/27/2011 0:00,108
15,1,8/3/2013 0:00,138
15,1,8/31/2013 0:00,94
15,1,8/4/2012 0:00,128
15,1,8/6/2011 0:00,120
15,1,9/1/2012 0:00,144
15,1,9/10/2011 0:00,144
15,1,9/14/2013 0:00,106
15,1,9/15/2012 0:00,106
15,1,9/17/2011 0:00,114
15,1,9/21/2013 0:00,124
15,1,9/22/2012 0:00,150
15,1,9/24/2011 0:00,110
15,1,9/28/2013 0:00,86
15,1,9/29/2012 0:00,114
15,1,9/3/2011 0:00,110
15,1,9/7/2013 0:00,124
15,1,9/8/2012 0:00,142
